,price_per_sqft
13370,2040.6081012141617
13371,3826.1401897765536
13372,3848.003848003848
13373,10904.499540863177
13374,9182.700573625722
13375,4973.98224670952
13376,4553.106825834098
13377,11478.367867916124
13378,14429.976570965313
13379,10713.19253137435
13380,8953.168044077136
13381,4321.272182530537
13382,4693.398632792572
13383,8953.168044077136
13384,1652.884972979922
13385,22956.75681632023
13386,25711.56763427866
13387,5509.641873278237
13388,5682.881359456106
13389,13705.539230735494
13390,4132.231404958678
13391,11478.42056932966
13392,8034.857507541287
13393,7269.666360575452
13394,5142.332415059688
13395,5739.2102846648295
13396,7346.155435466319
13397,5865.970790754792
13398,4321.272182530537
13399,4132.207689349809
13400,6511.394941147007
13401,3891.731164458437
13402,4775.022956841139
13403,6887.020720749674
13404,4973.963215628957
13405,3060.912151821243
13406,13774.041441499348
13407,7870.916961826053
13408,7675.101969211877
13409,3826.1284783333995
13410,3060.912151821243
13411,2422.6699385735947
13412,12474.617618318282
13413,4022.9131138222047
13414,2448.7209034339708
13415,23415.906287400405
13416,7652.256956666799
13417,9335.753487133494
13418,10017.47492848636
13419,4147.017701841276
13420,7308.681214065651
13421,26629.935720844813
13422,8417.508417508418
13423,6933.877049241772
13424,18824.540589382592
13425,11631.430574133534
13426,8570.501557994747
13427,8149.678604224058
13428,4132.231404958678
13429,27548.10817958428
13430,12817.520594120775
13431,4744.413835322926
13432,11478.367867916124
13433,22956.75681632023
13434,5356.596265687175
13435,10690.320599973686
13436,3317.6141614730204
13437,3767.2587541675302
13438,13774.104683195592
13439,14584.28311226441
13440,4298.2853748886355
13441,3465.1715606439675
13442,10132.610540448115
13443,5452.21847900322
13444,7805.325987144169
13445,9182.6942943329
13446,15304.513913333598
13447,6152.433425160698
13448,17217.56497717716
13449,8034.8636560160085
13450,8536.042794027873
13451,5247.258307534314
13452,11369.102278193186
13453,8034.894398530762
13454,8034.894398530762
13455,9565.350474441384
13456,10330.578512396694
13457,5739.2102846648295
13458,9182.736455463728
13459,10713.19253137435
13460,8991.395043636961
13461,9947.96449341904
13462,6121.824303642486
13463,12434.908039072394
13464,3483.0959022959933
13465,3099.173553719008
13466,3826.1401897765536
13467,5739.2102846648295
13468,3826.1401897765536
13469,6231.101724375414
13470,25237.1434430871
13471,36730.94582185491
13472,4066.622648027251
13473,9565.313876209533
13474,2268.6760654675095
13475,6657.453363391352
13476,16988.000044076973
13477,20278.543005815733
13478,2962.155501315197
13479,6274.850704466775
13480,4591.368227731864
13481,14692.324362444948
13482,8034.857507541287
13483,4658.953168044077
13484,5739.183933958062
13485,6887.052341597796
13486,30302.918997542707
13487,4429.319937341328
13488,13965.358259265919
13489,4081.2162024283234
13490,4973.98224670952
13491,6611.570247933884
13492,6177.477251857416
13493,5892.255892255893
13494,2515.811877651037
13495,14457.868988261775
13496,5401.609679684546
13497,16695.828714154053
13498,10931.781311901212
13499,24085.793596791773
13500,10560.098438482833
13501,5733.438168972859
13502,5247.258307534314
13503,11478.367867916124
13504,9182.736455463728
13505,29843.802131000517
13506,5815.733088460362
13507,6746.474966829832
13508,8034.857507541287
13509,7949.212753826587
13510,7346.189164370982
13511,12167.069939991092
13512,23415.891952646638
13513,11427.358729277708
13514,3350.882506460115
13515,4591.340120354329
13516,13774.062522000238
13517,10330.53108112451
13518,3826.1284783333995
13519,15304.502201935253
13520,12339.231294586234
13521,3935.4326680265776
13522,6887.052341597796
13523,6313.095080951096
13524,6304.548046138328
13525,5949.363159473973
13526,36730.94582185491
13527,12783.763539986172
13528,18824.540589382592
13529,8034.894398530762
13530,6427.9155188246095
13531,3443.510360374837
13532,4315.886134067952
13533,7433.6437972801605
13534,6559.097468188377
13535,11019.283746556473
13536,5968.751291316385
13537,5968.751291316385
13538,5968.751291316385
13539,8608.78248858858
13540,10100.96372376619
13541,16069.729771424163
13542,7433.6437972801605
13543,7732.8306993378765
13544,10713.19253137435
13545,12855.78381713933
13546,10330.53108112451
13547,3213.9577594123048
13548,5356.596265687175
13549,4976.421242209531
13550,2295.684113865932
13551,5843.559562567827
13552,5941.770647653001
13553,19283.695963017282
13554,3935.458480913026
13555,4407.713498622589
13556,12434.908039072394
13557,8404.512289264636
13558,9620.00962000962
13559,21120.216271014615
13560,12626.262626262627
13561,6887.052341597796
13562,9838.60318071109
13563,9565.350474441384
13564,18365.3885886658
13565,4612.703727747975
13566,6406.532955205521
13567,13189.704684181703
13568,3866.4153496689382
13569,5968.751291316385
13570,9370.104120596989
13571,8699.392492424278
13572,4132.231404958678
13573,13314.918953465734
13574,9756.620153733724
13575,27023.410669262314
13576,5401.590228163172
13577,4591.368227731864
13578,2040.6081012141617
13579,7652.280379553107
13580,20201.945998361804
13581,15610.594635097757
13582,11019.25001760019
13583,11658.026950803127
13584,7805.325987144169
13585,10395.514681931902
13586,2845.3475980092912
13587,9145.22162170266
13588,29843.893480257117
13589,31680.440771349862
13590,30303.030303030304
13591,11328.177296273028
13592,6093.997829535019
13593,3293.0984256456372
13594,6313.131313131313
13595,5903.18772136954
13596,7095.750897403789
13597,11478.42056932966
13598,5381.487682372638
13599,5924.311002630394
13600,11478.42056932966
13601,6313.131313131313
13602,5772.005772005772
13603,5008.765339343851
13604,4304.383009739384
13605,4132.2124324498045
13606,6452.701696564184
13607,17447.135180403377
13608,3826.1401897765536
13609,2864.325333441167
13610,9794.85892342257
13611,13391.490664217938
13612,18087.10750976704
13613,4973.98224670952
13614,15304.560759106214
13615,4208.754208754209
13616,2678.2981328435876
13617,11687.054083234087
13618,6734.006734006734
13619,6121.800880774102
13620,4173.971116119877
13621,10346.718538215604
13622,12549.70140893355
13623,3673.0728216308444
13624,3213.9577594123048
13625,4040.40404040404
13626,19513.225375457412
13627,6427.876168496061
13628,6978.854072161351
13629,3793.512491494704
13630,5509.621635916856
13631,5917.763493521069
13632,6739.589019861569
13633,6725.367049840143
13634,7083.7880950382
13635,10651.974288337924
13636,6746.474966829832
13637,3305.785123966942
13638,3428.200623197899
13639,6279.769662788218
13640,3305.785123966942
13641,3428.221610039792
13642,15610.594635097757
13643,7499.211817533463
13644,14127.226980743177
13645,3305.7729815501134
13646,4040.40404040404
13647,7870.8756611535555
13648,3373.237483414916
13649,4620.980832803435
13650,3935.4440256548974
13651,7424.311102080371
13652,7805.290150182965
13653,9550.010835589217
13654,7199.265381083563
13655,60605.837995085414
13656,2066.1062162249023
13657,3581.267217630854
13658,5190.242344392543
13659,5876.92974497798
13660,5509.608144425195
13661,6611.570247933884
13662,6244.237854039103
13663,5996.866637182073
13664,5996.866637182073
13665,7791.369388822724
13666,5289.2173427559765
13667,6678.353785791802
13668,6678.353785791802
13669,5350.547635780992
13670,3673.094582185491
13671,3443.5143129672415
13672,7346.1506170766515
13673,3232.3232323232323
13674,8264.412216637793
13675,4407.681118963314
13676,4036.3595266157545
13677,4197.80035261523
13678,5203.518803068239
13679,14692.378328741965
13680,6121.809312986072
13681,6978.879706152434
13682,12855.78381713933
13683,11570.205435425398
13684,6221.749136076401
13685,6978.879706152434
13686,5509.621635916856
13687,13774.05408979214
13688,13873.143971524381
13689,12104.51623674764
13690,3305.785123966942
13691,4775.022956841139
13692,6801.980736790553
13693,12855.752336992122
13694,3489.4270360806754
13695,3305.785123966942
13696,8876.618069733486
13697,14692.301234153303
13698,6978.879706152434
13699,6978.879706152434
13700,1910.0091827364554
13701,6121.805565333439
13702,7116.588078107997
13703,6887.020720749674
13704,6978.879706152434
13705,6244.260789715335
13706,7652.256956666799
13707,10560.146923783288
13708,9917.31894465034
13709,7346.162181222474
13710,9182.702726528092
13711,5325.967581386294
13712,7346.162181222474
13713,6244.260789715335
13714,2571.166207529844
13715,7870.896311435625
13716,3673.094582185491
13717,7870.8756611535555
13718,8264.432453875284
13719,8080.80808080808
13720,4591.351363264046
13721,8080.80808080808
13722,4693.366708385482
13723,5247.250440769037
13724,11631.466176920723
13725,5050.50505050505
13726,4866.850321395776
13727,6758.494031221304
13728,5509.641873278237
13729,3469.0196142450186
13730,7346.162181222474
13731,6734.006734006734
13732,3673.0720962834635
13733,6001.766920181302
13734,3966.913007066982
13735,7870.8756611535555
13736,6121.824303642486
13737,6721.763085399449
13738,3651.029193541278
13739,36730.94582185491
13740,9969.775837461171
13741,5771.975484845941
13742,7346.159183107098
13743,8264.462809917355
13744,7346.189164370982
13745,5509.641873278237
13746,5730.027548209367
13747,15304.560759106214
13748,16508.256191627836
13749,5876.951331496786
13750,7870.8756611535555
13751,4197.80035261523
13752,9182.680240708658
13753,6978.879706152434
13754,5509.608144425195
13755,4775.022956841139
13756,5142.332415059688
13757,4285.27701254974
13758,3489.4270360806754
13759,8264.412216637793
13760,3410.7127864998743
13761,6611.52167844497
13762,6121.786827139105
13763,6611.545963100227
13764,6887.020720749674
13765,5142.332415059688
13766,3122.1303948576674
13767,7933.855155720272
13768,5325.987144168962
13769,5509.641873278237
13770,3673.094582185491
13771,3526.1707988980716
13772,7083.7880950382
13773,10100.972999180902
13774,2040.599773085305
13775,2361.262698346067
13776,8448.086508405846
13777,5908.862975064599
13778,1933.20393754978
13779,5203.518803068239
13780,4266.710199477978
13781,6296.700528922845
13782,4775.022956841139
13783,4984.887918730586
13784,5325.967581386294
13785,1836.5472910927456
13786,5713.702683399653
13787,6821.4255729997485
13788,8172.635445362718
13789,7652.280379553106
13790,4958.65947232517
13791,6974.214006081514
13792,6887.052341597796
13793,8080.80808080808
13794,9182.736455463728
13795,3085.3994490358127
13796,12243.648607284971
13797,10100.972999180902
13798,9145.97191562198
13799,5342.653295192726
13800,5509.621635916856
13801,6733.979251181507
13802,7805.325987144169
13803,6978.879706152434
13804,3826.1401897765536
13805,3826.1401897765536
13806,8631.740562936408
13807,7346.155435466319
13808,11912.680055195417
13809,8448.086508405846
13810,36363.502797051246
13811,5368.353836677723
13812,8080.778399344722
13813,8080.778399344722
13814,4407.713498622589
13815,6121.805565333439
13816,2326.2932353841443
13817,1836.5472910927456
13818,7346.162181222474
13819,3183.340842752757
13820,2910.7441109409324
13821,8264.432453875284
13822,7713.470290283598
13823,7713.498622589532
13824,8631.740562936408
13825,5876.951331496786
13826,6296.700528922845
13827,5203.518803068239
13828,4407.713498622589
13829,7083.7880950382
13830,4591.34714716645
13831,5142.332415059688
13832,5876.951331496786
13833,7070.707070707071
13834,6464.646464646465
13835,10100.972999180902
13836,7346.189164370982
13837,5876.951331496786
13838,5565.263849159089
13839,10677.554925342536
13840,4481.1753902662995
13841,3826.1401897765536
13842,6244.237854039103
13843,5203.518803068239
13844,3673.081090611237
13845,4545.433675694785
13846,8999.04867199753
13847,7897.1243448141595
13848,6244.260789715335
13849,3882.9653261690873
13850,5771.975484845941
13851,6821.4255729997485
13852,6296.700528922845
13853,7204.865403225237
13854,2938.475665748393
13855,3526.1707988980716
13856,2056.932966023875
13857,2571.166207529844
13858,5422.158788794672
13859,10232.138359499622
13860,8162.39909234122
13861,6244.260789715335
13862,4897.444452266751
13863,2295.684113865932
13864,4127.055531595705
13865,3305.785123966942
13866,3673.0675991360945
13867,8264.432453875284
13868,8966.633320873674
13869,4775.022956841139
13870,3060.912151821243
13871,8448.11753902663
13872,8448.11753902663
13873,8448.11753902663
13874,8668.50321395776
13875,8815.426997245178
13876,8815.426997245178
13877,8815.426997245178
13878,8815.426997245178
13879,8815.426997245178
13880,8815.426997245178
13881,8815.426997245178
13882,8815.426997245178
13883,8815.426997245178
13884,8815.426997245178
13885,16105.031174066191
13886,5142.332415059688
13887,7309.431370316362
13888,6427.891908569665
13889,5693.2966023875115
13890,8815.426997245178
13891,8162.3768841486635
13892,6685.007584912451
13893,5968.778696051423
13894,9917.355371900827
13895,8815.426997245178
13896,5019.895928986838
13897,6121.799319255915
13898,19939.551674922342
13899,10100.972999180902
13900,8815.426997245178
13901,8815.426997245178
13902,5876.951331496786
13903,19414.826630845437
13904,4545.433675694785
13905,6611.570247933884
13906,7346.171175583286
13907,7941.786703463611
13908,14692.324362444948
13909,7870.8756611535555
13910,2504.3743071231083
13911,9412.270294691296
13912,6244.260789715335
13913,6313.1023273538685
13914,6831.955922865014
13915,5465.890655950606
13916,12014.733496047153
13917,4744.413835322926
13918,7713.470290283598
13919,5371.876162184746
13920,8080.748718099408
13921,4040.40404040404
13922,7052.289790341301
13923,10017.497228492433
13924,6611.545963100227
13925,6296.700528922845
13926,3005.24916854773
13927,2754.810817958428
13928,8815.394617466969
13929,9182.736455463728
13930,8426.474687086102
13931,5509.641873278237
13932,10407.101316192226
13933,6978.854072161351
13934,6574.8151521941145
13935,6887.02704489607
13936,8264.432453875284
13937,8034.869804500138
13938,2479.327459469883
13939,8631.740562936408
13940,7805.325987144169
13941,3452.7089072543617
13942,6121.824303642486
13943,3397.6124885215795
13944,6959.5341751792075
13945,6611.570247933884
13946,6721.763085399449
13947,8876.590899351702
13948,10284.664830119376
13949,10494.500881538073
13950,9794.85892342257
13951,11150.465695920242
13952,9182.702726528092
13953,6049.789769805499
13954,7199.265381083563
13955,10651.974288337924
13956,7652.233533923882
13957,6459.136822773186
13958,8815.426997245178
13959,6198.318648674707
13960,10100.972999180902
13961,6366.697275788185
13962,8999.04867199753
13963,9182.736455463728
13964,10100.972999180902
13965,6344.414911378541
13966,4591.354174000079
13967,9182.736455463728
13968,3673.0720962834635
13969,11019.283746556473
13970,7346.155435466319
13971,5958.551337409091
13972,9550.045913682277
13973,8815.426997245178
13974,9917.355371900827
13975,8448.11753902663
13976,9917.355371900827
13977,11019.283746556473
13978,5362.678694738698
13979,6703.397612488521
13980,4866.850321395776
13981,9182.736455463728
13982,4897.429461711285
13983,11019.256763374928
13984,8080.778399344722
13985,6427.9155188246095
13986,7897.153351698807
13987,9969.775837461171
13988,7493.057902237633
13989,5754.514845423936
13990,2130.394857667585
13991,5325.967581386294
13992,11386.593204775023
13993,8347.914357077027
13994,8448.086508405846
13995,25711.662075298438
13996,5142.332415059688
13997,5101.499432713263
13998,6464.646464646465
13999,6344.414911378541
14000,6344.414911378541
14001,8920.325749307363
14002,9182.736455463728
14003,7346.189164370982
14004,5142.332415059688
14005,9182.736455463728
14006,4224.058769513315
14007,6559.080259529687
14008,11019.243271833711
14009,8080.80808080808
14010,6978.879706152434
14011,6734.006734006734
14012,8264.432453875284
14013,8264.432453875284
14014,8815.426997245178
14015,8227.7318640955
14016,10713.19253137435
14017,9182.736455463728
14018,7346.159183107098
14019,4958.65947232517
14020,5280.049219241417
14021,5876.92974497798
14022,15304.513913333598
14023,5693.275690447417
14024,8448.086508405846
14025,5509.621635916856
14026,9305.172941536577
14027,10202.97110518583
14028,9182.702726528092
14029,8815.362237926627
14030,9550.045913682277
14031,6978.879706152434
14032,7346.189164370982
14033,6678.331485661622
14034,7713.498622589532
14035,5583.062750686864
14036,8448.11753902663
14037,4407.713498622589
14038,4591.351363264046
14039,9182.704332662266
14040,6529.919273872976
14041,7652.256956666799
14042,10101.0101010101
14043,10179.665855091931
14044,9641.837862854498
14045,4591.368227731864
14046,13356.662971323243
14047,11478.42056932966
14048,2448.729721456994
14049,8448.11753902663
14050,4774.964493853764
14051,7713.498622589532
14052,7346.162181222474
14053,3673.0753085383258
14054,8264.432453875284
14055,6121.799319255915
14056,9182.702726528092
14057,5325.967581386294
14058,6580.940982733447
14059,8080.778399344722
14060,4315.886134067952
14061,3479.7670875896038
14062,7101.316192225283
14063,9794.85892342257
14064,9182.736455463728
14065,6121.824303642486
14066,8631.740562936408
14067,6611.570247933884
14068,6978.879706152434
14069,2718.0899908172637
14070,9182.680240708658
14071,7346.189164370982
14072,10284.664830119376
14073,4591.368227731864
14074,4591.351363264046
14075,5509.641873278237
14076,11835.526987042138
14077,2938.4540793088754
14078,8133.238183192007
14079,8264.432453875284
14080,8185.710687599698
14081,11019.243271833711
14082,11019.243271833711
14083,9182.736455463728
14084,12488.52157943067
14085,10651.974288337924
14086,9550.045913682277
14087,11019.225925614977
14088,9182.736455463728
14089,8815.426997245178
14090,10407.101316192226
14091,6034.338006884393
14092,11687.080099907838
14093,4224.043254202923
14094,5968.7567722432605
14095,9794.918885827976
14096,12855.831037649219
14097,9969.775837461171
14098,8264.432453875284
14099,8657.96322726891
14100,6121.805565333439
14101,7713.498622589532
14102,9182.688271345814
14103,13059.838547745952
14104,3673.094582185491
14105,5876.951331496786
14106,8080.748718099408
14107,7346.159183107098
14108,4995.408631772269
14109,12549.662995635166
14110,8448.11753902663
14111,11937.513544486521
14112,7652.233533923882
14113,7958.371594735231
14114,6678.331485661622
14115,8815.426997245178
14116,9917.355371900827
14117,5142.332415059688
14118,11386.593204775023
14119,10651.974288337924
14120,7713.498622589532
14121,8815.426997245178
14122,10651.974288337924
14123,7713.498622589532
14124,7346.166678400127
14125,11662.075298438935
14126,9182.736455463728
14127,3917.919584700524
14128,10615.204351866476
14129,7695.940391443513
14130,8264.432453875284
14131,13223.04335688994
14132,14191.454407030946
14133,8264.432453875284
14134,8264.432453875284
14135,7805.297317548879
14136,4591.351363264046
14137,3305.785123966942
14138,6464.646464646465
14139,4775.005417794609
14140,10651.974288337924
14141,10835.58921730315
14142,8570.55402509948
14143,9550.010835589217
14144,10651.974288337924
14145,11019.283746556473
14146,7346.162181222474
14147,5142.332415059688
14148,5785.123966942148
14149,3443.526170798898
14150,3443.526170798898
14151,3443.526170798898
14152,2008.7120712117123
14153,10100.96372376619
14154,5175.7241839886465
14155,5843.559562567827
14156,14726.97913273686
14157,13391.439426693347
14158,17217.56497717716
14159,18824.540589382592
14160,19742.8108620354
14161,6296.733569460842
14162,11095.806550352005
14163,4340.929960764671
14164,3060.912151821243
14165,7652.251100967626
14166,6504.438322620141
14167,3039.7831621344344
14168,4591.34714716645
14169,7173.971682898973
14170,17217.56497717716
14171,14857.430572465053
14172,14589.319245200113
14173,12243.611130666877
14174,5101.5202530354045
14175,5905.738649458401
14176,7652.280379553107
14177,9683.612989398112
14178,1530.4493836661698
14179,11937.50258263277
14180,14233.189226118544
14181,7621.671258034894
14182,6198.318648674707
14183,5356.596265687175
14184,3366.982754926508
14185,11478.367867916124
14186,8119.393751933189
14187,6121.8122143977125
14188,8699.41771897401
14189,4976.421242209531
14190,10330.53108112451
14191,2167.11784346063
14192,2869.605142332415
14193,6833.635152219223
14194,3516.778943090702
14195,1304.9151805132667
14196,10789.665795841156
14197,10043.560356058562
14198,10904.43695800644
14199,8264.412216637793
14200,6325.885113763901
14201,2500.820581753388
14202,5041.484212952293
14203,3791.559041683452
14204,1989.5928986838078
14205,16069.729771424163
14206,2805.8361391694725
14207,2726.9792860879534
14208,9182.707378780346
14209,8815.426997245178
14210,13467.931019706031
14211,8800.122436486074
14212,3673.0695978668987
14213,2372.206917661463
14214,3213.93931393874
14215,5968.751291316385
14216,4361.779789808127
14217,3103.1119780122353
14218,15610.594635097757
14219,5876.951331496786
14220,4591.368227731864
14221,12396.694214876034
14222,4385.772553835358
14223,2542.893671726554
14224,4147.017701841276
14225,6833.635152219223
14226,6766.161459944325
14227,3787.878787878788
14228,18365.397957767746
14229,4256.113061019834
14230,10989.143328536245
14231,6559.097468188377
14232,5777.889667069743
14233,4832.995829124599
14234,9182.736455463728
14235,3756.5740045078887
14236,3289.3294153765187
14237,3264.972961942659
14238,4739.448802104315
14239,8815.426997245178
14240,2831.3437404346496
14241,4173.971116119877
14242,2623.6389872753507
14243,6121.824303642486
14244,5415.434459115824
14245,11937.520852400206
14246,7116.588078107997
14247,8240.878524741473
14248,6559.097468188377
14249,7433.6437972801605
14250,10017.530678687703
14251,31221.189270195515
14252,24487.222261333754
14253,14444.724167674356
14254,26400.246096207087
14255,7095.750897403789
14256,7346.155435466319
14257,3673.0720962834635
14258,3305.7729815501134
14259,4132.231404958678
14260,20201.945998361804
14261,10745.71343722159
14262,10566.409886134354
14263,5356.596265687175
14264,4832.995829124599
14265,8723.599632690542
14266,6231.101724375414
14267,4132.231404958678
14268,14692.288385133854
14269,4081.1884420743318
14270,5509.616576599739
14271,5247.277974550701
14272,5008.73746424318
14273,21043.771043771045
14274,5968.751291316385
14275,6714.837495193438
14276,16834.96530466696
14277,19623.332645678085
14278,13118.145768835784
14279,9947.96449341904
14280,4591.368227731864
14281,15026.21239272954
14282,2910.7441109409324
14283,8662.92890160992
14284,5008.765339343851
14285,6628.113141891332
14286,4087.7745918149717
14287,7513.1480090157775
14288,4298.2853748886355
14289,6237.308809159141
14290,2754.8209366391184
14291,7121.279131653711
14292,6930.343121287935
14293,4897.459442913988
14294,5219.610269099908
14295,13200.183654729108
14296,3558.3103764921943
14297,5509.641873278237
14298,7439.161606486949
14299,14127.236959677335
14300,9947.96449341904
14301,11019.283746556473
14302,5968.778696051423
14303,9947.96449341904
14304,19130.700948882768
14305,16952.672376891813
14306,3673.094582185491
14307,6930.343121287935
14308,8699.43453675511
14309,6504.438322620141
14310,10713.151541354677
14311,3979.1614376404186
14312,5611.672278338945
14313,5650.914741823833
14314,34107.217349554376
14315,9182.689609786707
14316,11053.256289302828
14317,6146.788303111624
14318,7004.476031024703
14319,5356.596265687175
14320,7623.377433416728
14321,8430.02775887712
14322,7930.545120627765
14323,2416.5095935430863
14324,5509.616576599739
14325,5050.481861883095
14326,5280.049219241417
14327,2846.6352312431986
14328,1836.5352450790695
14329,4040.3793059118098
14330,19130.642391666996
14331,12396.694214876034
14332,11631.466176920723
14333,2921.7797812839135
14334,12128.100462253886
14335,9756.620153733724
14336,6121.808009454201
14337,7400.991184597167
14338,5165.25961168726
14339,5247.277974550701
14340,22956.770870000397
14341,2772.1372485151737
14342,17447.135180403377
14343,5941.749250979488
14344,5050.50505050505
14345,5185.545292497164
14346,6023.875114784206
14347,2410.4683195592283
14348,7930.545120627765
14349,3118.6544045795704
14350,5968.778696051423
14351,4340.929960764671
14352,3339.176892895901
14353,14347.959834895155
14354,3756.5740045078887
14355,13008.876645240282
14356,7400.991184597167
14357,16324.827795740126
14358,3756.5740045078887
14359,4173.947886869317
14360,11640.058355492556
14361,4476.558330128959
14362,11019.233153199479
14363,7969.894589481125
14364,4407.681118963314
14365,3749.6173859810224
14366,4507.888805409466
14367,2040.5942210371659
14368,4810.00481000481
14369,4810.00481000481
14370,10319.556433981075
14371,2671.326647596363
14372,27395.07990486714
14373,13823.44693573677
14374,12243.648607284971
14375,5754.514845423936
14376,12243.648607284971
14377,4502.476361999099
14378,22956.770870000397
14379,22650.680591733726
14380,4591.368227731864
14381,22038.486543667423
14382,5939.448881664296
14383,23415.891952646638
14384,21120.216271014615
14385,8723.559579616254
14386,10175.414213812752
14387,12082.489572811497
14388,13059.838547745952
14389,3856.735145141799
14390,3856.735145141799
14391,3856.735145141799
14392,3856.735145141799
14393,3856.735145141799
14394,3856.735145141799
14395,8034.857507541287
14396,10330.578512396694
14397,3895.684694411362
14398,6801.980736790553
14399,7346.189164370982
14400,24104.57252262386
14401,3826.1401897765536
14402,13544.474084141026
14403,6427.9155188246095
14404,8745.42504952097
14405,18028.400628129697
14406,2736.8057156026734
14407,4419.1665566657675
14408,5203.550658096113
14409,10101.0101010101
14410,3039.7831621344344
14411,3227.8530325122715
14412,5509.641873278237
14413,6146.788303111624
14414,27548.125044000477
14415,9488.798626266831
14416,5786.367318597384
14417,2448.7297214569944
14418,4007.012271475081
14419,11937.50258263277
14420,12121.167599017082
14421,2648.8569299395003
14422,3673.094582185491
14423,4841.806494699056
14424,5933.460478915024
14425,13774.104683195592
14426,11019.243271833711
14427,10713.19253137435
14428,4833.019187086173
14429,6121.824303642486
14430,5599.204465029608
14431,4285.27701254974
14432,5952.908692513268
14433,5739.21028466483
14434,3339.1629553261737
14435,19130.642391666996
14436,25252.447957000437
14437,6121.8122143977125
14438,12243.648607284971
14439,3756.5740045078887
14440,5509.641873278237
14441,9182.736455463728
14442,7652.280379553107
14443,16096.709897315955
14444,7400.991184597167
14445,4803.277530550257
14446,3443.526170798898
14447,11478.42056932966
14448,4224.043254202923
14449,16222.784748133614
14450,8264.412216637793
14451,3826.1401897765536
14452,5676.600717923032
14453,4465.314588614888
14454,20661.093783000357
14455,8014.024542950162
14456,5068.870523415978
14457,4022.9131138222047
14458,7534.5175083350605
14459,4973.98224670952
14460,34894.39853076217
14461,10100.948264779523
14462,3585.6242703035978
14463,5142.332415059688
14464,5509.641873278237
14465,4614.891973855224
14466,3002.037853931434
14467,1777.2933007891181
14468,5552.328561178118
14469,25252.447957000437
14470,6887.052341597796
14471,17610.683143557257
14472,11019.233153199479
14473,5876.92974497798
14474,9182.736455463728
14475,9873.890668383408
14476,3917.9675543311905
14477,4617.580387876753
14478,6529.901507318931
14479,5968.778696051423
14480,21120.216271014615
14481,8723.599632690542
14482,6121.824303642486
14483,19283.675725708996
14484,6966.169746558079
14485,13008.876645240282
14486,3673.094582185491
14487,7460.973370064279
14488,4897.444452266751
14489,3060.8934135695526
14490,7405.388753287993
14491,22313.967625463265
14492,16528.86490775057
14493,4681.378197741415
14494,5008.765339343851
14495,6504.438322620141
14496,5072.368708732345
14497,23415.891952646638
14498,16508.256191627836
14499,29078.576435333835
14500,34435.06407791507
14501,36730.7771773316
14502,12626.204654707737
14503,3245.9766973041305
14504,5066.3052702240575
14505,10101.0101010101
14506,4132.2124324498045
14507,20201.945998361804
14508,4914.691305652413
14509,15304.560759106214
14510,10111.30691737205
14511,4504.7230288371575
14512,9412.276056700162
14513,33516.98806244261
14514,6580.961126415672
14515,19283.675725708996
14516,2984.3893480257116
14517,20201.945998361804
14518,22038.486543667423
14519,14810.821378532011
14520,21120.216271014615
14521,3366.982754926508
14522,23374.160199815677
14523,17217.56497717716
14524,2652.79053157841
14525,4591.368227731864
14526,4010.8419390520903
14527,8448.11753902663
14528,2899.7974974747594
14529,15026.296018031555
14530,7405.410689266006
14531,9917.355371900827
14532,18365.405453056184
14533,10595.415246096178
14534,5730.027548209367
14535,3122.1303948576674
14536,2574.585749152961
14537,11313.131313131313
14538,6559.097468188377
14539,8920.325749307363
14540,4265.503921893884
14541,6060.583799508541
14542,7346.162181222474
14543,6121.824303642486
14544,8264.432453875284
14545,10713.192531374349
14546,3144.764847063796
14547,8034.857507541287
14548,6198.318648674707
14549,5192.962901979659
14550,7805.325987144169
14551,4290.976248588268
14552,4897.459442913988
14553,6821.4255729997485
14554,7346.155435466319
14555,7346.155435466319
14556,8493.992222257932
14557,13957.725233608242
14558,2448.7207270741583
14559,6611.52167844497
14560,3981.6345270890724
14561,5575.210906949074
14562,12243.611130666877
14563,2056.932966023875
14564,16179.050490881136
14565,18365.405453056184
14566,19332.002002795405
14567,11570.205435425398
14568,2066.108113468821
14569,5275.168414636053
14570,7542.912613717607
14571,12855.752336992122
14572,4263.385390362126
14573,13774.05408979214
14574,15350.203938423754
14575,6198.318648674707
14576,7805.297317548879
14577,7805.297317548879
14578,12121.167599017082
14579,3673.094582185491
14580,5426.144332100068
14581,18836.293770837652
14582,24722.751995479266
14583,3902.6629935720844
14584,12396.648680812925
14585,3122.1303948576674
14586,3856.735145141799
14587,13774.041441499348
14588,4520.7317934590665
14589,5325.967581386294
14590,7346.155435466319
14591,17217.57156483621
14592,10142.099030744266
14593,5215.7943067033975
14594,14692.378328741965
14595,5968.7567722432605
14596,13905.213668037948
14597,3118.6544045795704
14598,3384.996542982254
14599,5142.294638790532
14600,3902.6629935720844
14601,10789.665795841156
14602,8347.895773738634
14603,5165.265540562255
14604,7214.9756658548
14605,7870.8756611535555
14606,10651.974288337924
14607,5142.313526855732
14608,6034.338006884393
14609,8232.746064114093
14610,14921.878228290961
14611,6244.237854039103
14612,6611.570247933884
14613,9641.837862854498
14614,6231.101724375414
14615,5142.332415059688
14616,6978.854072161351
14617,4591.351363264046
14618,4040.40404040404
14619,18091.31178457085
14620,5350.547635780992
14621,20201.945998361804
14622,9182.736455463728
14623,9182.736455463728
14624,9683.580654209352
14625,3489.439853076217
14626,9182.736455463728
